,Holiday,Year,Month,Day,Hour,Minute,DofW,Weekend,Normal,Actual,Anomaly,Unit,area
8520,0,2018,5,4,22,0,4,0,2851.6117509876217,2514.076282168287,-337.5354688193347,GWh,it
8521,0,2018,5,5,22,0,5,1,2864.6305506289314,2564.3733258917314,-300.2572247372,GWh,it
8522,0,2018,5,6,22,0,6,1,2878.3129089667327,2618.496124261906,-259.81678470482666,GWh,it
8523,0,2018,5,7,22,0,0,0,2892.675577160215,2652.824540838022,-239.85103632219307,GWh,it
8524,0,2018,5,8,22,0,1,0,2907.735948103053,2677.3114064133365,-230.42454168971653,GWh,it
8525,0,2018,5,9,22,0,2,0,2923.511414688919,2687.210886431592,-236.3005282573272,GWh,it
8526,0,2018,5,10,22,0,3,0,2940.0193698114886,2687.897394852242,-252.12197495924647,GWh,it
8527,0,2018,5,11,22,0,4,0,2957.2772063644347,2695.8851770275655,-261.3920293368692,GWh,it
8528,0,2018,5,12,22,0,5,1,2975.297974417302,2722.34500460746,-252.95296980984222,GWh,it
8529,0,2018,5,13,22,0,6,1,2994.0497045875672,2754.7418743550147,-239.30783023255253,GWh,it
8530,0,2018,5,14,22,0,0,0,3013.4574092140047,2780.047723722533,-233.40968549147146,GWh,it
8531,0,2018,5,15,22,0,1,0,3033.4424248690407,2795.061086856285,-238.3813380127558,GWh,it
8532,0,2018,5,16,22,0,2,0,3053.9260881251043,2794.802927815976,-259.12316030912825,GWh,it
8533,0,2018,5,17,22,0,3,0,3074.8297355546224,2789.691174226326,-285.1385613282964,GWh,it
8534,0,2018,5,18,22,0,4,0,3096.0747037300257,2806.6290438778537,-289.44565985217196,GWh,it
8535,0,2018,5,19,22,0,5,1,3117.5891175198335,2834.790570548903,-282.7985469709306,GWh,it
8536,0,2018,5,20,22,0,6,1,3139.371471985198,2858.7435015461633,-280.62797043903447,GWh,it
8537,0,2018,5,21,22,0,0,0,3161.487504333058,2880.3124801676,-281.1750241654581,GWh,it
8538,0,2018,5,22,22,0,1,0,3184.0086973841676,2903.552271283382,-280.4564261007854,GWh,it
8539,0,2018,5,23,22,0,2,0,3207.0065339592797,2936.1188367840364,-270.8876971752434,GWh,it
8540,0,2018,5,24,22,0,3,0,3230.5524968791483,2973.9749858358996,-256.5775110432487,GWh,it
8541,0,2018,5,25,22,0,4,0,3254.718068964525,3031.920256177916,-222.79781278660903,GWh,it
8542,0,2018,5,26,22,0,5,1,3279.5685590758553,3105.4192167921806,-174.14934228367474,GWh,it
8543,0,2018,5,27,22,0,6,1,3305.1052743314267,3185.7809615336623,-119.32431279776438,GWh,it
8544,0,2018,5,28,22,0,0,0,3331.268365068281,3252.1210791090994,-79.14728595918177,GWh,it
8545,0,2018,5,29,22,0,1,0,3357.9927559834555,3303.7572604857464,-54.23549549770905,GWh,it
8546,0,2018,5,30,22,0,2,0,3385.2133717739866,3333.5166659236697,-51.6967058503169,GWh,it
8547,0,2018,5,31,22,0,3,0,3412.8651371369106,3352.8276316752795,-60.0375054616311,GWh,it
8548,0,2018,6,1,22,0,4,0,3440.8829767692646,3372.065920867668,-68.81705590159663,GWh,it
8549,0,2018,6,2,22,0,5,1,3469.2029211233094,3409.192152559917,-60.0107685633925,GWh,it
8550,0,2018,6,3,22,0,6,1,3497.7724633522535,3437.7939934159203,-59.97846993633311,GWh,it
8551,0,2018,6,4,22,0,0,0,3526.550049778251,3465.4331705087266,-61.11687926952436,GWh,it
8552,0,2018,6,5,22,0,1,0,3555.4950626346763,3499.501310711552,-55.993751923124364,GWh,it
8553,0,2018,6,6,22,0,2,0,3584.5668841549036,3525.5006285973673,-59.06625555753635,GWh,it
8554,0,2018,6,7,22,0,3,0,3613.7248965723065,3550.586184622067,-63.13871195023967,GWh,it
8555,0,2018,6,8,22,0,4,0,3642.9284821202605,3590.2003258378445,-52.728156282415966,GWh,it
8556,0,2018,6,9,22,0,5,1,3672.1372365238385,3634.115084011579,-38.02215251225971,GWh,it
8557,0,2018,6,10,22,0,6,1,3701.31296864847,3676.09621297051,-25.21675567796001,GWh,it
8558,0,2018,6,11,22,0,0,0,3730.419602122963,3722.3597660400796,-8.059836082883521,GWh,it
8559,0,2018,6,12,22,0,1,0,3759.4212412755023,3768.3867238083126,8.965482532810256,GWh,it
8560,0,2018,6,13,22,0,2,0,3788.2819904342705,3796.9709696257937,8.68897919152323,GWh,it
8561,0,2018,6,14,22,0,3,0,3816.9659539274508,3816.584763987847,-0.3811899396037006,GWh,it
8562,0,2018,6,15,22,0,4,0,3845.437236083227,3826.8381316775844,-18.59910440564272,GWh,it
8563,0,2018,6,16,22,0,5,1,3873.6555799628172,3847.3610506945547,-26.294529268262522,GWh,it
8564,0,2018,6,17,22,0,6,1,3901.5355179895764,3852.8846102764146,-48.650907713161814,GWh,it
8565,0,2018,6,18,22,0,0,0,3928.94838162081,3852.464710992426,-76.48367062838406,GWh,it
8566,0,2018,6,19,22,0,1,0,3955.7618109374653,3854.398448079661,-101.36336285780408,GWh,it
8567,0,2018,6,20,22,0,2,0,3981.8434460204903,3859.210328439625,-122.63311758086547,GWh,it
8568,0,2018,6,21,22,0,3,0,4007.060926950833,3867.111196565622,-139.9497303852113,GWh,it
8569,0,2018,6,22,22,0,4,0,4031.2818938094406,3885.390921637239,-145.8909721722016,GWh,it
8570,0,2018,6,23,22,0,5,1,4054.3811835753118,3908.0208721155946,-146.3603114597172,GWh,it
8571,0,2018,6,24,22,0,6,1,4076.308239151416,3913.2536269787265,-163.0546121726893,GWh,it
8572,0,2018,6,25,22,0,0,0,4097.083793034067,3909.593852099241,-187.48994093482588,GWh,it
8573,0,2018,6,26,22,0,1,0,4116.7346691740895,3907.2194956378376,-209.51517353625195,GWh,it
8574,0,2018,6,27,22,0,2,0,4135.28769152231,3903.2019157938043,-232.08577572850527,GWh,it
8575,0,2018,6,28,22,0,3,0,4152.769684029553,3900.576468740317,-252.19321528923592,GWh,it
8576,0,2018,6,29,22,0,4,0,4169.207470646644,3905.187504668858,-264.0199659777859,GWh,it
8577,0,2018,6,30,22,0,5,1,4184.625621503696,3929.381631065947,-255.24399043774838,GWh,it
8578,0,2018,7,1,22,0,6,1,4199.02534272377,3949.045903458466,-249.97943926530434,GWh,it
8579,0,2018,7,2,22,0,0,0,4212.385514983468,3963.589828799389,-248.79568618407893,GWh,it
8580,0,2018,7,3,22,0,1,0,4224.683111325537,3967.5811446946414,-257.1019666308953,GWh,it
8581,0,2018,7,4,22,0,2,0,4235.895104792724,3972.947318409763,-262.9477863829611,GWh,it
8582,0,2018,7,5,22,0,3,0,4245.998468427779,3972.654347791999,-273.34412063577975,GWh,it
8583,0,2018,7,6,22,0,4,0,4254.970175273448,3970.066157060581,-284.90401821286696,GWh,it
8584,0,2018,7,7,22,0,5,1,4262.7917241263995,3987.0432555077728,-275.7484686186267,GWh,it
8585,0,2018,7,8,22,0,6,1,4269.491529558732,3993.103417511747,-276.3881120469846,GWh,it
8586,0,2018,7,9,22,0,0,0,4275.142836450567,3990.188198149484,-284.9546383010834,GWh,it
8587,0,2018,7,10,22,0,1,0,4279.822720280151,3986.592620313269,-293.2300999668819,GWh,it
8588,0,2018,7,11,22,0,2,0,4283.608256525721,3987.331166034561,-296.2770904911599,GWh,it
8589,0,2018,7,12,22,0,3,0,4286.576520665522,3972.916893699515,-313.6596269660072,GWh,it
8590,0,2018,7,13,22,0,4,0,4288.804588177793,3968.9664365188614,-319.838151658932,GWh,it
8591,0,2018,7,14,22,0,5,1,4290.367331701181,3989.077579709388,-301.28975199179285,GWh,it
8592,0,2018,7,15,22,0,6,1,4291.31678835795,4000.568254074718,-290.74853428323195,GWh,it
8593,0,2018,7,16,22,0,0,0,4291.683174822466,3999.18878354916,-292.49439127330606,GWh,it
8594,0,2018,7,17,22,0,1,0,4291.494843285664,4001.215767835449,-290.2790754502148,GWh,it
8595,0,2018,7,18,22,0,2,0,4290.780145938475,4007.3019955134228,-283.4781504250518,GWh,it
8596,0,2018,7,19,22,0,3,0,4289.567434971833,4001.629759615331,-287.93767535650204,GWh,it
8597,0,2018,7,20,22,0,4,0,4287.885062576673,3992.816494551131,-295.0685680255415,GWh,it
8598,0,2018,7,21,22,0,5,1,4285.761996932863,3991.735663687143,-294.02633324572025,GWh,it
8599,0,2018,7,22,22,0,6,1,4283.233591807998,3979.5538905932076,-303.6797012147904,GWh,it
8600,0,2018,7,23,22,0,0,0,4280.34130270969,3961.058781076299,-319.2825216333913,GWh,it
8601,0,2018,7,24,22,0,1,0,4277.127106518589,3940.210127503748,-336.9169790148412,GWh,it
8602,0,2018,7,25,22,0,2,0,4273.6329801153415,3920.164868181672,-353.46811193366966,GWh,it
8603,0,2018,7,26,22,0,3,0,4269.9009003805995,3898.0479181614623,-371.8529822191372,GWh,it
8604,0,2018,7,27,22,0,4,0,4265.972844195011,3886.6898027723146,-379.28304142269644,GWh,it
8605,0,2018,7,28,22,0,5,1,4261.8908808629285,3887.532837793328,-374.3580430696006,GWh,it
8606,0,2018,7,29,22,0,6,1,4257.698037789772,3877.882725924006,-379.8153118657656,GWh,it
8607,0,2018,7,30,22,0,0,0,4253.43825789319,3862.4214780685274,-391.01677982466254,GWh,it
8608,0,2018,7,31,22,0,1,0,4249.155562318255,3845.2964146301624,-403.85914768809243,GWh,it
8609,0,2018,8,1,22,0,2,0,4244.893972210036,3835.09048309241,-409.80348911762576,GWh,it
8610,0,2018,8,2,22,0,3,0,4240.697508713603,3832.6898138285037,-408.0076948850997,GWh,it
8611,0,2018,8,3,22,0,4,0,4236.610192974029,3842.2311199821,-394.37907299192875,GWh,it
8612,0,2018,8,4,22,0,5,1,4232.672879760195,3860.2517370739006,-372.42114268629484,GWh,it
8613,0,2018,8,5,22,0,6,1,4228.89359991889,3865.122778888874,-363.77082103001567,GWh,it
8614,0,2018,8,6,22,0,0,0,4225.249019440947,3850.315153549742,-374.93386589120564,GWh,it
8615,0,2018,8,7,22,0,1,0,4221.713124296398,3840.4729966417194,-381.2401276546784,GWh,it
8616,0,2018,8,8,22,0,2,0,4218.259900455273,3837.8145244935617,-380.4453759617113,GWh,it
8617,0,2018,8,9,22,0,3,0,4214.863333887603,3827.5580571614228,-387.30527672618064,GWh,it
8618,0,2018,8,10,22,0,4,0,4211.49741056342,3818.8960876957426,-392.6013228676775,GWh,it
8619,0,2018,8,11,22,0,5,1,4208.137710869077,3820.934210891044,-387.2034999780326,GWh,it
8620,0,2018,8,12,22,0,6,1,4204.776343548306,3820.710730457224,-384.06561309108156,GWh,it
8621,0,2018,8,13,22,0,0,0,4201.421210995172,3819.7192445353703,-381.70196645980195,GWh,it
8622,0,2018,8,14,22,0,1,0,4198.081565117718,3812.501152825862,-385.5804122918562,GWh,it
8623,0,2018,8,15,22,0,2,0,4194.766657823987,3807.358646724211,-387.40801109977565,GWh,it
8624,0,2018,8,16,22,0,3,0,4191.48574102202,3799.831769946832,-391.6539710751881,GWh,it
8625,0,2018,8,17,22,0,4,0,4188.248066619861,3795.9779149223,-392.2701516975608,GWh,it
8626,0,2018,8,18,22,0,5,1,4185.061262964054,3797.5019678088097,-387.55929515524394,GWh,it
8627,0,2018,8,19,22,0,6,1,4181.916127913249,3796.553905175207,-385.3622227380415,GWh,it
8628,0,2018,8,20,22,0,0,0,4178.787376975334,3792.724101274343,-386.0632757009912,GWh,it
8629,0,2018,8,21,22,0,1,0,4175.648351475748,3787.1291402987135,-388.5192111770348,GWh,it
8630,0,2018,8,22,22,0,2,0,4172.472392739929,3774.4845368141164,-397.9878559258127,GWh,it
8631,0,2018,8,23,22,0,3,0,4169.232842093316,3768.2627544045386,-400.97008768877777,GWh,it
8632,0,2018,8,24,22,0,4,0,4165.903040861346,3765.30372969655,-400.5993111647963,GWh,it
8633,0,2018,8,25,22,0,5,1,4162.45685538533,3764.990314192643,-397.4665411926867,GWh,it
8634,0,2018,8,26,22,0,6,1,4158.873594531114,3759.9342431816876,-398.93935134942603,GWh,it
8635,0,2018,8,27,22,0,0,0,4155.137767761765,3756.7563130370595,-398.38145472470524,GWh,it
8636,0,2018,8,28,22,0,1,0,4151.234328913785,3761.3126587676707,-389.9216701461146,GWh,it
8637,0,2018,8,29,22,0,2,0,4147.148231823678,3756.056441936745,-391.0917898869325,GWh,it
8638,0,2018,8,30,22,0,3,0,4142.864430327943,3740.5183626334688,-402.34606769447464,GWh,it
8639,0,2018,8,31,22,0,4,0,4138.367878263084,3730.8820578426917,-407.48582042039243,GWh,it
8640,0,2018,9,1,22,0,5,1,4133.646698561771,3730.4220295082578,-403.224669053513,GWh,it
8641,0,2018,9,2,22,0,6,1,4128.721866275208,3729.6709073987313,-399.0509588764771,GWh,it
8642,0,2018,9,3,22,0,0,0,4123.645748253616,3719.7916437662966,-403.85410448731955,GWh,it
8643,0,2018,9,4,22,0,1,0,4118.473393670215,3704.7503634990844,-413.72303017113063,GWh,it
8644,0,2018,9,5,22,0,2,0,4113.259851698223,3690.5652510081686,-422.6946006900548,GWh,it
8645,0,2018,9,6,22,0,3,0,4108.0601715108605,3672.6061775750313,-435.4539939358292,GWh,it
8646,0,2018,9,7,22,0,4,0,4102.929402281344,3654.3064668508764,-448.62293543046735,GWh,it
8647,0,2018,9,8,22,0,5,1,4097.91784177128,3651.3583770519926,-446.55946471928746,GWh,it
8648,0,2018,9,9,22,0,6,1,4093.0265327089114,3638.678203221647,-454.34832948726444,GWh,it
8649,0,2018,9,10,22,0,0,0,4088.209452239593,3618.213039343731,-469.9964128958618,GWh,it
8650,0,2018,9,11,22,0,1,0,4083.416555913887,3603.087252828122,-480.3293030857649,GWh,it
8651,0,2018,9,12,22,0,2,0,4078.5977992823578,3584.61951602316,-493.9782832591977,GWh,it
8652,0,2018,9,13,22,0,3,0,4073.7031378955694,3572.508178596738,-501.19495929883124,GWh,it
8653,0,2018,9,14,22,0,4,0,4068.6825273040863,3564.1540599623318,-504.52846734175455,GWh,it
8654,0,2018,9,15,22,0,5,1,4063.492595220865,3574.9296642880595,-488.56293093280556,GWh,it
8655,0,2018,9,16,22,0,6,1,4058.159135663109,3571.100272779635,-487.0588628834739,GWh,it
8656,0,2018,9,17,22,0,0,0,4052.774034419834,3554.557324825782,-498.2167095940522,GWh,it
8657,0,2018,9,18,22,0,1,0,4047.4348245983074,3544.36570245047,-503.06912214783733,GWh,it
8658,0,2018,9,19,22,0,2,0,4042.2390393057944,3534.0082528375383,-508.23078646825616,GWh,it
8659,0,2018,9,20,22,0,3,0,4037.2842116495635,3513.5945158375416,-523.6896958120219,GWh,it
8660,0,2018,9,21,22,0,4,0,4032.66787473688,3497.738778139968,-534.9290965969121,GWh,it
8661,0,2018,9,22,22,0,5,1,4028.4817170379424,3503.2604746312622,-525.2212424066802,GWh,it
8662,0,2018,9,23,22,0,6,1,4024.756839177239,3506.151884665132,-518.6049545121068,GWh,it
8663,0,2018,9,24,22,0,0,0,4021.4664471423107,3489.8907635433893,-531.5756835989214,GWh,it
8664,0,2018,9,25,22,0,1,0,4018.5788000198813,3458.822213993149,-559.7565860267323,GWh,it
8665,0,2018,9,26,22,0,2,0,4016.0621568966785,3429.01380758205,-587.0483493146285,GWh,it
8666,0,2018,9,27,22,0,3,0,4013.8847768594264,3407.8023728265707,-606.0824040328557,GWh,it
8667,0,2018,9,28,22,0,4,0,4012.01491899485,3391.270639505147,-620.7442794897033,GWh,it
8668,0,2018,9,29,22,0,5,1,4010.4181005838186,3394.4037506278423,-616.0143499559763,GWh,it
8669,0,2018,9,30,22,0,6,1,4009.031416250958,3388.859898365294,-620.1715178856639,GWh,it
8670,0,2018,10,1,22,0,0,0,4007.764801388794,3372.905685304877,-634.8591160839169,GWh,it
8671,0,2018,10,2,22,0,1,0,4006.525870725374,3357.0799992596403,-649.4458714657335,GWh,it
8672,0,2018,10,3,22,0,2,0,4005.2222389887447,3348.7896826343763,-656.4325563543684,GWh,it
8673,0,2018,10,4,22,0,3,0,4003.761520906955,3339.928678796889,-663.8328421100659,GWh,it
8674,0,2018,10,5,22,0,4,0,4002.051331208051,3333.837915545589,-668.213415662462,GWh,it
8675,0,2018,10,6,22,0,5,1,4000.010125271861,3336.6496264113903,-663.3604988604707,GWh,it
8676,0,2018,10,7,22,0,6,1,3997.6687370108284,3313.476568983151,-684.1921680276773,GWh,it
8677,0,2018,10,8,22,0,0,0,3995.165383497671,3280.885715994022,-714.2796675036489,GWh,it
8678,0,2018,10,9,22,0,1,0,3992.647457332774,3253.1053289784127,-739.5421283543615,GWh,it
8679,0,2018,10,10,22,0,2,0,3990.2623511165225,3238.0544532819404,-752.2078978345821,GWh,it
8680,0,2018,10,11,22,0,3,0,3988.1574574493025,3234.5746353463605,-753.5828221029419,GWh,it
8681,0,2018,10,12,22,0,4,0,3986.4801689314977,3241.7965821594785,-744.6835867720192,GWh,it
8682,0,2018,10,13,22,0,5,1,3985.3622741954064,3249.3107881593037,-736.0514860361027,GWh,it
8683,0,2018,10,14,22,0,6,1,3984.773804898538,3241.840618476845,-742.9331864216929,GWh,it
8684,0,2018,10,15,22,0,0,0,3984.53022603211,3226.5883867075604,-757.9418393245496,GWh,it
8685,0,2018,10,16,22,0,1,0,3984.4337953887502,3217.9630243409015,-766.4707710478488,GWh,it
8686,0,2018,10,17,22,0,2,0,3984.2867707610862,3214.822816801641,-769.4639539594455,GWh,it
8687,0,2018,10,18,22,0,3,0,3983.8914099417457,3211.439137154524,-772.4522727872218,GWh,it
8688,0,2018,10,19,22,0,4,0,3983.0499707233575,3215.397321060354,-767.6526496630036,GWh,it
8689,0,2018,10,20,22,0,5,1,3981.5798910507838,3236.342452684798,-745.2374383659858,GWh,it
8690,0,2018,10,21,22,0,6,1,3979.4559723990283,3255.295044486152,-724.1609279128761,GWh,it
8691,0,2018,10,22,22,0,0,0,3976.803384759083,3270.1066412616497,-706.6967434974335,GWh,it
8692,0,2018,10,23,22,0,1,0,3973.7601466027922,3288.2328990596784,-685.5272475431138,GWh,it
8693,0,2018,10,24,22,0,2,0,3970.4642764019995,3307.140413709188,-663.3238626928114,GWh,it
8694,0,2018,10,25,22,0,3,0,3967.053792628549,3320.3647996057302,-646.688993022819,GWh,it
8695,0,2018,10,26,22,0,4,0,3963.6667137542863,3338.0983175561273,-625.568396198159,GWh,it
8696,0,2018,10,27,22,0,5,1,3960.4823813281273,3385.2385398175593,-575.243841510568,GWh,it
8697,0,2018,10,28,23,0,6,1,3957.351778310447,3521.3063756946426,-436.0454026158045,GWh,it
8698,0,2018,10,29,23,0,0,0,3954.3294954870103,3655.1682093644945,-299.1612861225158,GWh,it
8699,0,2018,10,30,23,0,1,0,3951.2498221179044,3644.682608262548,-306.5672138553564,GWh,it
8700,0,2018,10,31,23,0,2,0,3947.9997210721035,3622.1787073136306,-325.8210137584729,GWh,it
8701,0,2018,11,1,23,0,3,0,3944.466155218583,3599.3208141177906,-345.1453411007924,GWh,it
8702,0,2018,11,2,23,0,4,0,3940.5360874263188,3564.3691780324602,-376.16690939385853,GWh,it
8703,0,2018,11,3,23,0,5,1,3936.103518104601,3547.652681374922,-388.45083672967894,GWh,it
8704,0,2018,11,4,23,0,6,1,3931.1354016206583,3559.1144212322233,-372.02098038843496,GWh,it
8705,0,2018,11,5,23,0,0,0,3925.6684034010773,3615.66617194579,-310.0022314552871,GWh,it
8706,0,2018,11,6,23,0,1,0,3919.7451454465695,3627.1313386129277,-292.6138068336418,GWh,it
8707,0,2018,11,7,23,0,2,0,3913.408249757845,3595.941327331306,-317.466922426539,GWh,it
8708,0,2018,11,8,23,0,3,0,3906.700338335615,3580.1999883973317,-326.5003499382833,GWh,it
8709,0,2018,11,9,23,0,4,0,3899.6640331805906,3565.7536098547967,-333.910423325794,GWh,it
8710,0,2018,11,10,23,0,5,1,3892.3404947377016,3567.6761864802847,-324.6643082574169,GWh,it
8711,0,2018,11,11,23,0,6,1,3884.7557323800297,3565.3315242494486,-319.42420813058106,GWh,it
8712,0,2018,11,12,23,0,0,0,3876.921277893712,3556.209399750513,-320.7118781431991,GWh,it
8713,0,2018,11,13,23,0,1,0,3868.847426004073,3545.235917532796,-323.6115084712769,GWh,it
8714,0,2018,11,14,23,0,2,0,3860.5444714364385,3526.5709635338667,-333.9735079025718,GWh,it
8715,0,2018,11,15,23,0,3,0,3852.0227089161313,3497.936503211706,-354.0862057044251,GWh,it
8716,0,2018,11,16,23,0,4,0,3843.292433168477,3473.7233624308265,-369.5690707376507,GWh,it
8717,0,2018,11,17,23,0,5,1,3834.365698469331,3464.883113070156,-369.48258539917515,GWh,it
8718,0,2018,11,18,23,0,6,1,3825.2727992991718,3449.024038956219,-376.24876034295266,GWh,it
8719,0,2018,11,19,23,0,0,0,3816.0614595422176,3422.2417059780714,-393.81975356414614,GWh,it
8720,0,2018,11,20,23,0,1,0,3806.780892366254,3401.776887680355,-405.0040046858994,GWh,it
8721,0,2018,11,21,23,0,2,0,3797.480310939069,3381.1145820505467,-416.3657288885224,GWh,it
8722,0,2018,11,22,23,0,3,0,3788.2089284284502,3362.175150136703,-426.03377829174724,GWh,it
8723,0,2018,11,23,23,0,4,0,3779.0159580021827,3358.8045993273013,-420.21135867488147,GWh,it
8724,0,2018,11,24,23,0,5,1,3769.9494716830177,3365.86475581098,-404.0847158720376,GWh,it
8725,0,2018,11,25,23,0,6,1,3761.0457119277894,3358.8166955237543,-402.22901640403506,GWh,it
8726,0,2018,11,26,23,0,0,0,3752.329617467051,3348.375761087624,-403.9538563794267,GWh,it
8727,0,2018,11,27,23,0,1,0,3743.825161166196,3340.1327006741612,-403.69246049203457,GWh,it
8728,0,2018,11,28,23,0,2,0,3735.5563158906175,3323.5042920758533,-412.0520238147642,GWh,it
8729,0,2018,11,29,23,0,3,0,3727.5470545057105,3302.6366631827855,-424.9103913229251,GWh,it
8730,0,2018,11,30,23,0,4,0,3719.8213498768673,3288.6250135894065,-431.1963362874608,GWh,it
8731,0,2018,12,1,23,0,5,1,3712.4018441079984,3290.9065685652718,-421.49527554272663,GWh,it
8732,0,2018,12,2,23,0,6,1,3705.2973840971613,3288.0279489158015,-417.26943518135977,GWh,it
8733,0,2018,12,3,23,0,0,0,3698.503634751458,3274.854400297587,-423.64923445387103,GWh,it
8734,0,2018,12,4,23,0,1,0,3692.015134621468,3258.766991611795,-433.24814300967273,GWh,it
8735,0,2018,12,5,23,0,2,0,3685.8264222577723,3232.566202380612,-453.2602198771601,GWh,it
8736,0,2018,12,6,23,0,3,0,3679.93203621095,3202.393221805714,-477.5388144052363,GWh,it
8737,0,2018,12,7,23,0,4,0,3674.3265150315838,3180.427431162491,-493.8990838690929,GWh,it
8738,0,2018,12,8,23,0,5,1,3669.0028034756456,3168.6184400660095,-500.3843634096361,GWh,it
8739,0,2018,12,9,23,0,6,1,3663.9373243866958,3160.687557091703,-503.2497672949926,GWh,it
8740,0,2018,12,10,23,0,0,0,3659.0907131164367,3150.203310662902,-508.88740245353483,GWh,it
8741,0,2018,12,11,23,0,1,0,3654.4222560288144,3140.2909040952945,-514.1313519335199,GWh,it
8742,0,2018,12,12,23,0,2,0,3649.8912394877766,3126.912849120064,-522.9783903677126,GWh,it
8743,0,2018,12,13,23,0,3,0,3645.4569498572687,3101.0758235135695,-544.3811263436992,GWh,it
8744,0,2018,12,14,23,0,4,0,3641.0786735012384,3068.8648660829786,-572.2138074182599,GWh,it
8745,0,2018,12,15,23,0,5,1,3636.7167413664415,3049.465391331749,-587.2513500346927,GWh,it
8746,0,2018,12,16,23,0,6,1,3632.3423129628713,3031.0742869295013,-601.26802603337,GWh,it
8747,0,2018,12,17,23,0,0,0,3627.93689502,3006.244236390848,-621.692658629152,GWh,it
8748,0,2018,12,18,23,0,1,0,3623.482878402189,2978.786601575173,-644.6962768270159,GWh,it
8749,0,2018,12,19,23,0,2,0,3618.9626539738,2957.7358550040512,-661.2267989697489,GWh,it
8750,0,2018,12,20,23,0,3,0,3614.358612599195,2945.382555921317,-668.9760566778782,GWh,it
8751,0,2018,12,21,23,0,4,0,3609.653145142736,2949.4179535420967,-660.2351916006392,GWh,it
8752,0,2018,12,22,23,0,5,1,3604.82829289003,2958.176445247233,-646.6518476427968,GWh,it
8753,0,2018,12,23,23,0,6,1,3599.862473253483,2974.9642312256588,-624.8982420278244,GWh,it
8754,0,2018,12,24,23,0,0,0,3594.730640858192,2997.1559927741496,-597.5746480840426,GWh,it
8755,0,2018,12,25,23,0,1,0,3589.407454445796,3000.100519736406,-589.3069347093897,GWh,it
8756,0,2018,12,26,23,0,2,0,3583.8675727579307,2992.615171148476,-591.2524016094549,GWh,it
8757,0,2018,12,27,23,0,3,0,3578.0856545362367,2989.3636544659853,-588.7220000702514,GWh,it
8758,0,2018,12,28,23,0,4,0,3572.036358522351,2985.7945746528826,-586.2417838694682,GWh,it
8759,0,2018,12,29,23,0,5,1,3565.6989537293157,2970.483737415167,-595.2152163141486,GWh,it
8760,0,2018,12,30,23,0,6,1,3559.1005010876656,2949.388947131037,-609.7115539566284,GWh,it
8761,0,2018,12,31,23,0,0,0,3565.6989537293157,2934.530909088428,-631.1680446408877,GWh,it
8762,0,2019,1,1,23,0,1,0,3559.1005010876656,2917.187360228238,-641.9131408594276,GWh,it
8763,0,2019,1,2,23,0,2,0,3552.313729032361,2889.8381259691773,-662.4756030631838,GWh,it
8764,0,2019,1,3,23,0,3,0,3545.415268132079,2864.3558689423317,-681.0593991897472,GWh,it
8765,0,2019,1,4,23,0,4,0,3538.4817489554953,2833.4791567356624,-705.0025922198329,GWh,it
8766,0,2019,1,5,23,0,5,1,3531.589802071289,2805.9930154245553,-725.5967866467336,GWh,it
8767,0,2019,1,6,23,0,6,1,3524.8160580481363,2768.6342421675436,-756.1818158805927,GWh,it
8768,0,2019,1,7,23,0,0,0,3518.2273131182774,2707.862518670659,-810.3647944476184,GWh,it
8769,0,2019,1,8,23,0,1,0,3511.788416848703,2651.439286787331,-860.3491300613719,GWh,it
8770,0,2019,1,9,23,0,2,0,3505.366803803385,2598.824827534028,-906.5419762693573,GWh,it
8771,0,2019,1,10,23,0,3,0,3498.821584763937,2546.4837230189405,-952.3378617449966,GWh,it
8772,0,2019,1,11,23,0,4,0,3492.0118705119708,2505.223419733527,-986.7884507784438,GWh,it
8773,0,2019,1,12,23,0,5,1,3484.7967718290965,2479.181022670569,-1005.6157491585277,GWh,it
8774,0,2019,1,13,23,0,6,1,3477.035399496928,2453.9126104694383,-1023.12278902749,GWh,it
8775,0,2019,1,14,23,0,0,0,3468.597785214579,2436.5356034356123,-1032.0621817789665,GWh,it
8776,0,2019,1,15,23,0,1,0,3459.467171280363,2425.074564957392,-1034.392606322971,GWh,it
8777,0,2019,1,16,23,0,2,0,3449.7349782330057,2404.7688396330186,-1044.966138599987,GWh,it
8778,0,2019,1,17,23,0,3,0,3439.5018700758083,2373.824496882766,-1065.677373193042,GWh,it
8779,0,2019,1,18,23,0,4,0,3428.8685108120712,2362.1935287878937,-1066.6749820241776,GWh,it
8780,0,2019,1,19,23,0,5,1,3417.9355644450948,2365.8433660601236,-1052.0921983849712,GWh,it
8781,0,2019,1,20,23,0,6,1,3406.80369497818,2357.8287370699904,-1048.9749579081895,GWh,it
8782,0,2019,1,21,23,0,0,0,3395.5674248834475,2339.7461300438185,-1055.821294839629,GWh,it
8783,0,2019,1,22,23,0,1,0,3384.257611064196,2318.810561104477,-1065.4470499597192,GWh,it
8784,0,2019,1,23,23,0,2,0,3372.8442748724715,2296.7010955329592,-1076.1431793395122,GWh,it
8785,0,2019,1,24,23,0,3,0,3361.292239468328,2269.7632292663657,-1091.5290102019621,GWh,it
8786,0,2019,1,25,23,0,4,0,3349.566328011819,2260.386866770315,-1089.1794612415042,GWh,it
8787,0,2019,1,26,23,0,5,1,3337.6313636630007,2258.2435142662293,-1079.3878493967713,GWh,it
